Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,1401.000000,1441.400024,1386.550049,1436.449951,1431.076538,10351384
2019-10-25,1441.099976,1441.449951,1411.250000,1431.199951,1425.846191,6190013
2019-10-29,1445.500000,1480.000000,1442.099976,1467.050049,1461.562134,11780494
2019-10-30,1480.000000,1484.550049,1460.300049,1479.099976,1473.567017,7470723
2019-10-31,1484.000000,1489.650024,1461.699951,1464.349976,1458.872192,8898168
2019-11-01,1455.000000,1461.800049,1441.000000,1456.900024,1451.450073,6356579
2019-11-04,1465.900024,1471.000000,1445.099976,1457.650024,1452.197266,6429329
2019-11-05,1463.099976,1468.949951,1441.000000,1447.300049,1441.885986,5799318
2019-11-06,1442.699951,1446.449951,1428.500000,1434.900024,1429.532349,6686289
2019-11-07,1435.000000,1463.000000,1432.199951,1458.599976,1453.143677,6438749
2019-11-08,1449.000000,1459.650024,1441.300049,1445.500000,1440.092651,5494844
2019-11-11,1439.099976,1444.250000,1422.550049,1427.800049,1422.458984,5192423
2019-11-13,1430.000000,1475.900024,1430.000000,1472.300049,1466.792480,11532364
2019-11-14,1476.000000,1481.599976,1455.800049,1462.750000,1457.278198,6518339
2019-11-15,1465.650024,1486.800049,1463.150024,1470.849976,1465.347778,7173674
2019-11-18,1472.650024,1486.000000,1455.400024,1459.199951,1453.741455,6435097
2019-11-19,1467.000000,1514.900024,1465.000000,1509.750000,1504.102295,13795569
2019-11-20,1555.050049,1572.400024,1543.199951,1547.650024,1541.860596,19904164
2019-11-21,1545.000000,1556.000000,1528.550049,1537.599976,1531.848145,6810577
2019-11-22,1542.099976,1569.500000,1537.599976,1546.500000,1540.714844,10218978
2019-11-25,1551.150024,1564.800049,1551.000000,1561.550049,1555.708618,6924313
2019-11-26,1568.099976,1576.349976,1556.000000,1560.250000,1554.413452,16152137
2019-11-27,1559.949951,1575.500000,1556.099976,1569.849976,1563.977539,4408336
2019-11-28,1572.650024,1584.150024,1563.949951,1580.300049,1574.388428,6284885
2019-11-29,1581.949951,1581.949951,1547.849976,1551.150024,1545.347534,8484822
2019-12-02,1600.000000,1614.449951,1577.000000,1586.500000,1580.565186,14275186
2019-12-03,1592.750000,1594.000000,1572.599976,1578.900024,1572.993652,5938786
2019-12-04,1573.000000,1577.500000,1533.750000,1552.699951,1546.891602,9594828
2019-12-05,1574.000000,1579.750000,1544.000000,1550.849976,1545.048584,9117022
2019-12-06,1553.000000,1568.000000,1541.099976,1554.900024,1549.083496,5982129
2019-12-09,1556.150024,1577.400024,1546.500000,1572.599976,1566.717163,5779807
2019-12-10,1572.050049,1573.599976,1554.150024,1561.949951,1556.107056,4650906
2019-12-11,1555.599976,1574.500000,1550.599976,1562.400024,1556.555420,5652698
2019-12-12,1570.250000,1573.849976,1556.650024,1568.199951,1562.333618,4720977
2019-12-13,1580.000000,1590.000000,1572.400024,1582.900024,1576.978760,5791522
2019-12-16,1592.000000,1593.900024,1564.349976,1566.599976,1560.739624,5436951
2019-12-17,1566.750000,1579.000000,1555.550049,1562.699951,1556.854248,9291724
2019-12-18,1563.000000,1580.000000,1562.000000,1575.849976,1569.955078,6739582
2019-12-19,1573.699951,1614.900024,1571.800049,1609.949951,1603.927490,9375484
2019-12-20,1615.000000,1617.550049,1596.099976,1599.099976,1593.118042,9724619
2019-12-23,1560.099976,1577.550049,1557.800049,1571.400024,1565.521729,11478429
2019-12-24,1568.900024,1572.050049,1542.500000,1546.449951,1540.665039,8251144
2019-12-26,1541.650024,1552.949951,1510.150024,1515.400024,1509.731201,13605737
2019-12-27,1527.000000,1546.199951,1521.300049,1542.349976,1536.580322,8081591
2019-12-30,1545.949951,1547.650024,1528.050049,1544.199951,1538.423462,7828402
2019-12-31,1542.000000,1543.699951,1508.050049,1514.050049,1508.386353,10150467
2020-01-01,1518.000000,1527.099976,1505.500000,1509.599976,1503.952881,6402372
2020-01-02,1512.000000,1540.949951,1512.000000,1535.300049,1529.556763,8096561
2020-01-03,1533.000000,1541.650024,1523.000000,1537.150024,1531.399902,9593498
2020-01-06,1520.000000,1527.900024,1498.000000,1501.500000,1495.883179,11209343
2020-01-07,1519.000000,1534.500000,1513.500000,1524.599976,1518.896729,7627191
2020-01-08,1515.000000,1534.449951,1510.000000,1513.150024,1507.489624,7336561
2020-01-09,1538.599976,1550.000000,1531.250000,1548.000000,1542.209229,6849606
2020-01-10,1551.900024,1557.949951,1539.650024,1547.650024,1541.860596,5704686
2020-01-13,1545.050049,1558.699951,1538.400024,1543.699951,1537.925293,8358090
2020-01-14,1540.000000,1550.000000,1521.849976,1529.400024,1523.678833,7230788
2020-01-15,1535.849976,1539.900024,1518.250000,1523.849976,1518.149536,7231393
2020-01-16,1529.000000,1543.349976,1528.000000,1537.900024,1532.147095,5873662
2020-01-17,1553.500000,1584.949951,1553.199951,1581.000000,1575.085815,13469708
2020-01-20,1609.000000,1609.000000,1526.400024,1532.349976,1526.617798,14878868
2020-01-21,1528.599976,1545.849976,1522.000000,1533.900024,1528.161987,8650831
2020-01-22,1544.000000,1546.750000,1531.099976,1533.349976,1527.614014,4719245
2020-01-23,1536.500000,1541.949951,1520.699951,1526.849976,1521.138306,5142088
2020-01-24,1527.000000,1536.349976,1518.550049,1521.550049,1515.858276,6687633
2020-01-27,1514.900024,1524.449951,1505.000000,1506.550049,1500.914307,6120429
2020-01-28,1508.599976,1510.000000,1463.599976,1471.750000,1466.244507,11215313
2020-01-29,1474.050049,1494.400024,1464.050049,1479.849976,1474.314209,11313297
2020-01-30,1479.000000,1479.699951,1440.000000,1443.750000,1438.349243,10241756
2020-01-31,1453.000000,1453.250000,1407.199951,1411.650024,1406.369385,15886673
2020-02-03,1369.900024,1399.949951,1363.050049,1385.500000,1380.317139,14040626
2020-02-04,1400.000000,1432.500000,1397.800049,1426.400024,1421.064209,11604666
2020-02-05,1434.900024,1452.800049,1430.300049,1448.500000,1443.081421,8444823
2020-02-06,1454.099976,1467.000000,1440.099976,1457.800049,1452.346680,7103715
2020-02-07,1451.000000,1452.349976,1428.300049,1433.650024,1428.286987,5581641
2020-02-10,1428.000000,1445.500000,1410.449951,1435.599976,1430.229736,6922631
2020-02-11,1447.400024,1466.199951,1445.050049,1452.750000,1447.315552,6400245
2020-02-12,1456.150024,1474.849976,1455.000000,1470.300049,1464.799927,6187091
2020-02-13,1477.750000,1477.750000,1462.599976,1474.150024,1468.635498,6201763
2020-02-14,1477.250000,1501.449951,1453.099976,1487.599976,1482.035156,9704655
2020-02-17,1489.000000,1506.150024,1474.300049,1478.250000,1472.720215,6011340
2020-02-18,1475.900024,1475.900024,1457.400024,1467.400024,1461.910767,5086964
2020-02-19,1479.349976,1506.449951,1475.099976,1503.800049,1498.174683,6438918
2020-02-20,1497.000000,1508.000000,1483.800049,1485.949951,1480.391357,7722577
2020-02-24,1469.750000,1477.000000,1439.550049,1444.949951,1439.544678,9769743
2020-02-25,1451.400024,1451.400024,1410.000000,1416.400024,1411.101563,12684109
2020-02-26,1410.000000,1412.349976,1387.349976,1392.000000,1386.792847,13423661
2020-02-27,1388.000000,1393.800049,1369.000000,1386.250000,1381.064331,11454300
2020-02-28,1354.900024,1357.000000,1325.000000,1328.650024,1323.679810,17973847
2020-03-02,1355.099976,1369.000000,1301.099976,1316.150024,1311.226563,13486634
2020-03-03,1329.699951,1353.900024,1322.000000,1342.849976,1337.826660,12525809
2020-03-04,1352.000000,1353.800049,1307.900024,1339.699951,1334.688477,10105782
2020-03-05,1352.199951,1357.949951,1306.000000,1311.150024,1306.245239,13948324
2020-03-06,1270.000000,1288.150024,1241.099976,1271.000000,1266.245483,15422068
2020-03-09,1240.050049,1241.000000,1095.000000,1114.150024,1109.982178,40316138
2020-03-11,1108.000000,1178.449951,1108.000000,1153.550049,1149.234863,27237321
2020-03-12,1085.000000,1101.000000,1048.699951,1063.000000,1059.023560,25587823
2020-03-13,998.000000,1140.000000,942.400024,1105.300049,1101.165405,33509107
2020-03-16,1060.550049,1079.699951,1005.000000,1015.700012,1011.900513,17592794
2020-03-17,1047.250000,1060.000000,1003.200012,1008.000000,1004.229309,20776373
2020-03-18,1025.300049,1035.900024,961.000000,968.500000,964.877075,20449241
2020-03-19,920.099976,967.000000,892.200012,917.700012,914.267090,28071848
2020-03-20,939.500000,1034.900024,930.000000,1017.950012,1014.142090,28966278
2020-03-23,916.200012,950.000000,875.650024,884.049988,880.742920,18593390
2020-03-24,930.000000,970.000000,895.799988,943.400024,939.870972,20908452
2020-03-25,963.799988,1151.550049,963.250000,1082.250000,1078.201538,33432712
2020-03-26,1095.800049,1116.900024,1042.349976,1066.199951,1062.211548,20912841
2020-03-27,1095.000000,1107.300049,1046.199951,1065.599976,1061.613770,19044609
2020-03-30,1040.599976,1074.800049,1020.000000,1030.449951,1026.595215,13820078
2020-03-31,1073.949951,1129.800049,1048.000000,1113.750000,1109.583740,20249183
2020-04-01,1122.250000,1124.599976,1045.199951,1080.449951,1076.408203,19016959
2020-04-03,1134.449951,1134.449951,1056.300049,1077.449951,1073.419434,18911970
2020-04-07,1102.099976,1214.000000,1100.000000,1206.099976,1201.588257,24857792
2020-04-08,1180.000000,1229.000000,1160.000000,1192.150024,1187.690430,22803609
2020-04-09,1214.000000,1232.800049,1193.000000,1219.949951,1215.386353,15101511
2020-04-13,1203.949951,1215.000000,1180.000000,1189.150024,1184.701660,10822858
2020-04-15,1197.050049,1236.000000,1143.000000,1149.849976,1145.548584,16147958
2020-04-16,1149.849976,1187.449951,1145.000000,1168.050049,1163.680664,17123489
2020-04-17,1216.000000,1230.000000,1192.650024,1224.000000,1219.421265,15209621
2020-04-20,1226.000000,1257.000000,1202.000000,1243.800049,1239.147217,16472130
2020-04-21,1210.000000,1252.000000,1164.000000,1237.349976,1232.721313,28057044
2020-04-22,1320.000000,1384.900024,1300.000000,1363.599976,1358.499023,65230035
2020-04-23,1367.349976,1385.849976,1353.300049,1370.900024,1365.771729,29928168
2020-04-24,1350.150024,1494.949951,1347.199951,1417.000000,1411.699341,61711199
2020-04-27,1434.000000,1475.000000,1423.000000,1429.750000,1424.401611,26736415
2020-04-28,1450.000000,1455.449951,1392.150024,1428.150024,1422.807617,35866256
2020-04-29,1444.900024,1453.650024,1420.000000,1426.949951,1421.612061,17141303
2020-04-30,1440.300049,1480.910034,1424.550049,1452.229980,1446.797485,32926121
2020-05-04,1426.479980,1451.239990,1404.140015,1421.719971,1416.401611,24670336
2020-05-05,1440.050049,1465.109985,1433.609985,1446.930054,1441.517456,20723079
2020-05-06,1450.250000,1471.010010,1431.930054,1447.030029,1441.616943,18685710
2020-05-07,1441.339966,1499.439941,1431.430054,1492.800049,1487.215820,23087436
2020-05-08,1530.489990,1565.060059,1522.670044,1547.130005,1541.342529,38887255
2020-05-11,1565.160034,1599.839966,1557.540039,1561.989990,1556.146973,30959745
2020-05-12,1550.109985,1553.619995,1451.239990,1465.359985,1459.878418,46465281
2020-05-13,1527.000000,1527.000000,1454.000000,1496.449951,1490.852051,30657492
2020-05-14,1469.000000,1496.699951,1430.050049,1435.949951,1430.578369,22736607
